annex_2_8_9,annex_1,national_code,type_of_waste,annex_3,amount,countries_of_transit ,country_of_origin,annex_4_a,annex_4_b,country,year
,,"13 05 07*,16 07 08*,16 07 09*,16 10 01*",1/1b,H12,668.97,,BE,D9,,France,2020
,,15 01 02,1/1b,H_,142.526,,BE,,"R3,R4",France,2020
,,15 01 02,1/1b,H_,112.656,,BE,,"R3,R4",France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,569.84,,BE,,R3,France,2020
,,"15 01 03,17 02 01,20 01 38",1/1b,H_,10.2,,BE,,R1,France,2020
,,"15 01 03,17 02 01,20 01 38",1/1b,H_,1020.386,,BE,,R1,France,2020
,,"15 01 03,17 02 01,20 01 38",1/1b,H_,475.48,,BE,,R1,France,2020
,,"15 01 03,17 02 01,20 01 38",1/1b,H_,2832.55,,BE,,R1,France,2020
,,"15 01 03,17 02 01,20 01 38",1/1b,H_,1850.37,,BE,,"R1,R12",France,2020
,,15 02 02*,1/1b,H_,432.61,,BE,,"R7,R13",France,2020
,,16 01 04*,1/1b,H_,593.82,,BE,,"R4,R12",France,2020
,,16 01 04*,1/1b,H_,228.3,,BE,,"R4,R12",France,2020
,,16 01 04*,1/1b,H_,4580.0,NL,BE,,"R4,R12",France,2020
,,16 01 04*,1/1b,H_,2050.0,NL,BE,,"R4,R12",France,2020
,,"16 02 11*,16 02 13*,20 01 23*,20 01 35*",1/1b,H_,508.21,,BE,,"R3,R4,R5,R12",France,2020
,,"16 07 08*,16 07 09*,16 10 01*,16 10 02",1/1b,H12,3097.34,,BE,D9,,France,2020
,,16 07 09*,1/1b,H8,183.36,,BE,D9,,France,2020
,,16 07 09*,1/1b,H8,215.0,,BE,D9,,France,2020
,,16 10 02,1/1b,H_,299.8,,BE,"D8,D9",,France,2020
,,16 10 02,1/1b,H_,140.44,,BE,D9,,France,2020
,,16 10 02,1/1b,H_,157.84,,BE,D9,,France,2020
,,17 01 06*,1/1b,H_,29.42,,BE,,R5,France,2020
,,"17 02 01,19 12 07,20 01 38",1/1b,H_,13247.82,,BE,,R1,France,2020
,,"17 02 01,19 12 07,20 01 38",1/1b,H_,641.02,,BE,,R1,France,2020
,,"17 02 01,19 12 07,20 01 38",1/1b,H_,1513.36,,BE,,R1,France,2020
,,"17 02 01,19 12 07,20 01 38",1/1b,H_,20718.41,,BE,,R3,France,2020
,,"17 02 01,19 12 07,20 01 38",1/1b,H_,15701.38,,BE,,R3,France,2020
,,"17 02 01,19 12 07,20 01 38",1/1b,H_,6814.9,,BE,,R3,France,2020
,,"17 02 01,19 12 07,20 01 38",1/1b,H_,2406.91,,BE,,R3,France,2020
,,"17 02 01,19 12 07,20 01 38",1/1b,H_,1030.12,,BE,,R3,France,2020
,,"17 02 01,19 12 07,20 01 38",1/1b,H_,1383.26,,BE,,R3,France,2020
,,"17 02 01,19 12 07,20 01 38",1/1b,H_,1243.16,,BE,,R3,France,2020
,,17 05 03*,1/1b,H12,3450.5,,BE,,"R5,R13",France,2020
,,17 05 03*,1/1b,H_,2135.94,,BE,,"R5,R13",France,2020
,,17 05 03*,1/1b,H_,13.22,"BR,ES,GB,NL",BE,,R5,France,2020
,,17 05 04,1/1b,H_,499.04,,BE,,R5,France,2020
,,17 05 04,1/1b,H_,1165.3,,BE,,R5,France,2020
,,17 05 04,1/1b,H_,3024.51,,BE,,R5,France,2020
,,17 05 04,1/1b,H_,2120.8,,BE,,R5,France,2020
,,17 05 04,1/1b,H_,15309.34,,BE,,"R5,R13",France,2020
,,17 05 04,1/1b,H_,977.86,"DE,NL",BE,,R5,France,2020
,,17 05 06,1/1b,H_,12351.621,,BE,,R5,France,2020
,,17 05 06,1/1b,H_,30561.807,"BE,NL",BE,,"R5,R12",France,2020
,,17 05 06,1/1b,H_,3527.5,"DE,NL",BE,,R5,France,2020
,,19 08 01,1/1b,H_,7.2,,BE,,R1,France,2020
,,19 08 05,1/1b,H_,35.84,,BE,,R10,France,2020
,,19 08 05,1/1b,H_,68.76,,BE,,R10,France,2020
,,19 08 05,1/1b,H_,201.63,,BE,,R10,France,2020
,,19 08 05,1/1b,H_,362.05,,BE,,R10,France,2020
,,19 08 05,1/1b,H_,235.33,,BE,,R10,France,2020
,,19 08 05,1/1b,H_,467.06,,BE,,R5,France,2020
,,19 08 05,1/1b,H_,75.84,,BE,,R5,France,2020
,,19 08 05,1/1b,H_,805.26,,BE,D10,,France,2020
,,19 08 05,1/1b,H_,677.58,,BE,D10,,France,2020
,,19 08 05,1/1b,H_,237.56,,BE,D10,,France,2020
,,19 08 05,1/1b,H_,1014.07,,BE,D10,,France,2020
,,19 08 09,1/1b,H_,12.14,,BE,D10,,France,2020
,,19 08 09,1/1b,H_,38.88,,BE,D10,,France,2020
,,19 08 14,1/1b,H_,139.74,,BE,"D6,D9",,France,2020
,,19 08 14,1/1b,H_,183.44,,BE,"D6,D9",,France,2020
,,19 10 06,1/1b,H_,3349.92,,BE,,"R1,R3,R4,R12",France,2020
,,19 10 06,1/1b,H_,2570.84,,BE,,"R1,R3,R4,R12",France,2020
,,19 10 06,1/1b,H_,16590.95,,BE,,"R1,R3,R4,R5,R12",France,2020
,,19 12 03,1/1b,H_,570.9,,BE,,"R4,R12",France,2020
,,19 12 07,1/1b,H_,5363.4,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,15042.84,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,3517.82,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,5369.4,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,689.12,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,2524.49,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,41.22,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,1376.86,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,8085.52,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,159.02,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,622.6,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,2218.36,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,1415.9,,BE,,R1,France,2020
,,19 12 07,1/1b,H_,750.98,,BE,,"R1,R12",France,2020
,,19 12 07,1/1b,H_,1720.06,,BE,,"R1,R12",France,2020
,,19 12 07,1/1b,H_,365.9,,BE,,"R1,R12",France,2020
,,19 12 07,1/1b,H_,1864.16,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,2841.48,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,4592.58,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,2048.5,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,71.02,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,4889.0,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,4833.59,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,4415.22,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,9350.24,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,1546.84,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,729.6,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,213.3,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,3576.69,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,215.42,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,4992.11,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,1619.76,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,379.02,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,12005.16,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,4124.24,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,4079.31,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,8286.29,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,12179.75,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,42.68,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,863.82,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,251.36,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,283.92,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,4533.36,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,266.94,,BE,,R3,France,2020
,,19 12 07,1/1b,H_,926.97,,BE,,R3,France,2020
,,19 12 12,1/1b,H_,98.16,,BE,,R4,France,2020
,,19 12 12,1/1b,H_,1905.9,,BE,,"R4,R5",France,2020
,,19 12 12,1/1b,H_,101.47,,BE,,"R4,R5",France,2020
,,20 01 35*,1/1b,H12,12.12,,BE,,"R3,R4,R12",France,2020
,,20 01 35*,1/1b,H12,66.4,,BE,,R4,France,2020
,,20 01 35*,1/1b,H12,134.32,,BE,,R4,France,2020
,,20 01 35*,1/1b,H12,9.66,,BE,,R4,France,2020
,,20 01 35*,1/1b,H12,113.98,,BE,,R4,France,2020
,,20 01 35*,1/1b,H12,229.56,,BE,,R4,France,2020
,,20 01 35*,1/1b,H12,12.38,,BE,,R4,France,2020
,,20 01 35*,1/1b,H12,11.0,,BE,,R4,France,2020
,,20 01 35*,1/1b,H12,236.1,,BE,,"R4,R12",France,2020
,,03 01 01,1/1b,H_,424.88,,CH,D10,,France,2020
,,03 03 07,1/1b,H_,67.92,,CH,,R1,France,2020
,,03 03 07,1/1b,H_,311.64,,CH,,R1,France,2020
,,03 03 07,1/1b,H_,449.13,,CH,,R1,France,2020
,,03 03 07,1/1b,H_,1252.83,,CH,,R1,France,2020
,,03 03 07,1/1b,H_,396.903,,CH,,R1,France,2020
,,03 03 07,1/1b,H_,510.49,,CH,,R1,France,2020
,,03 03 07,1/1b,H_,262.21,,CH,,R1,France,2020
,,03 03 07,1/1b,H_,589.32,,CH,,"R1,R12",France,2020
,,06 13 02*,1/1b,H5.1,31.46,,CH,D10,,France,2020
,,06 13 02*,1/1b,H5.1,11.15,,CH,D10,,France,2020
,,12 03 01*,1/1b,H8,76.61,,CH,D9,,France,2020
,,12 03 01*,1/1b,H8,104.66,,CH,D9,,France,2020
,,13 05 06*,1/1b,H8,42.02,,CH,D9,,France,2020
,,16 03 05*,1/1b,H12,0.29,,CH,D10,,France,2020
,,17 01 07,1/1b,H_,21.6,,CH,D10,,France,2020
,,17 09 04,1/1b,H_,18.944,,CH,,R5,France,2020
,,19 12 10,1/1b,H_,2130.02,,CH,,R1,France,2020
,,19 12 10,1/1b,H_,746.44,,CH,,R1,France,2020
,,19 12 12,1/1b,H_,33.43,,CH,,R1,France,2020
,,19 12 12,1/1b,H_,26080.117,,CH,,R1,France,2020
,,20 01 37*,1/1b,H12,48.84,,CH,,"R1,R13",France,2020
,,20 03 01,1/1b,H13,1181.14,,CH,,R1,France,2020
,,20 03 01,1/1b,H_,2.43,,CH,,R1,France,2020
,,20 03 01,1/1b,H_,38.75,,CH,,R1,France,2020
,,20 03 01,1/1b,H_,52.51,,CH,,R1,France,2020
,,20 03 01,1/1b,H_,20.18,,CH,,"R1,R13",France,2020
,,"20 03 01,20 03 07",1/1b,H13,714.92,,CH,D10,,France,2020
,,20 03 07,1/1b,H_,2067.76,,CH,,R1,France,2020
,,20 03 07,1/1b,H_,24.06,,CH,,R5,France,2020
,,20 03 07,1/1b,H_,281.16,,CH,D10,,France,2020
,,03 01 99,1/1b,H_,9.28,,DE,,R1,France,2020
,,03 03 07,1/1b,H_,1236.95,,DE,,R1,France,2020
,,03 03 07,1/1b,H_,1156.78,,DE,,R1,France,2020
,,06 03 15*,1/1b,"H12,H5.1,H8",0.155,,DE,,R4,France,2020
,,06 05 02*,1/1b,"H12,H8",3.851,,DE,,R4,France,2020
,,07 01 11*,1/1b,H12,357.39,,DE,D10,,France,2020
,,07 01 11*,1/1b,H12,566.82,,DE,D10,,France,2020
,,10 01 01,1/1b,H_,1897.88,,DE,,R5,France,2020
,,10 01 01,1/1b,H_,253.68,,DE,,R5,France,2020
,,10 01 03,1/1b,H_,1095.5,,DE,,R5,France,2020
,,10 01 03,1/1b,H_,271.08,,DE,,R5,France,2020
,,10 01 03,1/1b,H_,346.06,,DE,,R5,France,2020
,,10 01 05,1/1b,H_,2651.43,,DE,,"R5,R12",France,2020
,,10 01 05,1/1b,H_,313.91,,DE,,"R5,R12",France,2020
,,10 01 14*,1/1b,H_,1579.22,,DE,,"R5,R12",France,2020
,,10 01 14*,1/1b,H_,2511.08,,DE,,"R5,R12",France,2020
,,10 01 15,1/1b,H_,1891.38,,DE,,R5,France,2020
,,10 01 15,1/1b,H_,3086.82,,DE,,R5,France,2020
,,10 01 15,1/1b,H_,4880.69,,DE,,R5,France,2020
,,10 01 17,1/1b,H_,1889.89,,DE,,R11,France,2020
,,10 01 17,1/1b,H_,1457.42,,DE,,R11,France,2020
,,10 01 17,1/1b,H_,100.56,,DE,,R11,France,2020
,,10 01 17,1/1b,H_,25.14,,DE,,R5,France,2020
,,10 01 17,1/1b,H_,512.638,,DE,,R5,France,2020
,,10 01 17,1/1b,H_,1339.82,,DE,,R5,France,2020
,,10 01 17,1/1b,H_,450.372,,DE,,R5,France,2020
,,10 03 15*,1/1b,"H13,H4.3",1558.71,LU,DE,,R4,France,2020
,,10 03 15*,1/1b,"H13,H4.3",873.86,LU,DE,,R4,France,2020
,,10 09 08,1/1b,H_,1202.14,,DE,,R5,France,2020
,,10 09 12,1/1b,H_,152.9,,DE,,"R5,R12",France,2020
,,11 01 11*,1/1b,"H10,H3,H6.1,H8",37.96,,DE,D9,,France,2020
,,11 01 11*,1/1b,"H10,H3,H6.1,H8",29.58,,DE,D9,,France,2020
,,11 01 11*,1/1b,"H12,H3,H6.1,H8",8.66,,DE,"D9,D10,D13",,France,2020
,,11 01 11*,1/1b,"H12,H3,H6.1,H8",30.716,,DE,"D9,D10,D13",,France,2020
,,11 01 11*,1/1b,"H12,H8",97.12,,DE,,R7,France,2020
,,12 01 17,1/1b,H_,254.505,,DE,,"R4,R5",France,2020
,,12 01 17,1/1b,H_,13.025,,DE,,R5,France,2020
,,12 01 17,1/1b,H_,116.149,BE,DE,,"R4,R5",France,2020
,,12 01 17,1/1b,H_,167.03,"BE,NL",DE,,R5,France,2020
,,16 03 04,1/1b,H_,399.54,,DE,,R5,France,2020
,,16 03 04,1/1b,H_,999.0,,DE,,"R5,R11",France,2020
,,16 05 04*,1/1b,H4.3,1.63,BE,DE,D10,,France,2020
,,16 05 04*,1/1b,H4.3,2.806,BE,DE,D10,,France,2020
,,16 05 04*,1/1b,H4.3,1.358,BE,DE,D10,,France,2020
,,17 02 04*,1/1b,H12,111.94,,DE,,"R1,R12",France,2020
,,17 02 04*,1/1b,H12,60.94,BE,DE,,"R1,R12",France,2020
,,17 02 04*,1/1b,H12,68.51,BE,DE,,"R1,R12",France,2020
,,17 02 04*,1/1b,H12,144.31,BE,DE,,"R1,R12",France,2020
,,17 02 04*,1/1b,H12,118.1,BE,DE,,"R1,R12",France,2020
,,"17 02 04*,19 12 06*,20 01 37*",1/1b,H_,45.37,,DE,,"R1,R12",France,2020
,,17 05 03*,1/1b,H12,765.32,,DE,,R5,France,2020
,,17 05 03*,1/1b,H12,295.2,,DE,,R5,France,2020
,,17 05 03*,1/1b,H12,23.22,,DE,D1,,France,2020
,,17 05 04,1/1b,H_,1023.83,,DE,,R11,France,2020
,,17 05 04,1/1b,H_,903.97,,DE,,R5,France,2020
,,17 05 04,1/1b,H_,483.79,,DE,,R5,France,2020
,,19 01 14,1/1b,H_,291.01,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,769.4,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,96.78,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,1117.35,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,2843.48,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,192.8,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,349.26,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,955.92,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,174.26,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,1889.89,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,174.28,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,592.4,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,459.65,,DE,,"R5,R12",France,2020
,,19 01 14,1/1b,H_,680.77,,DE,,"R5,R12",France,2020
,,19 02 06,1/1b,H_,23.24,LU,DE,,R5,France,2020
,,19 08 05,1/1b,H_,26.29,,DE,,R1,France,2020
,,19 08 05,1/1b,H_,345.82,,DE,,R1,France,2020
,,19 08 12,1/1b,H_,596.06,,DE,D10,,France,2020
,,19 10 06,1/1b,H_,194.54,,DE,,R4,France,2020
,,19 10 06,1/1b,H_,3465.98,,DE,,R4,France,2020
,,19 12 06*,1/1b,H_,1621.53,,DE,,"R1,R12",France,2020
,,19 12 06*,1/1b,H_,924.805,,DE,,"R1,R12",France,2020
,,19 12 06*,1/1b,H_,291.06,,DE,,"R1,R12",France,2020
,,19 12 07,1/1b,H_,20.96,,DE,,"R1,R12",France,2020
,,19 12 07,1/1b,H_,1239.32,,DE,,"R3,R12",France,2020
,,19 12 07,1/1b,H_,4227.62,,DE,,"R3,R12",France,2020
,,19 12 12,1/1b,H_,5883.01,,DE,,R1,France,2020
,,19 12 12,1/1b,H_,1047.01,,DE,,R1,France,2020
,,19 12 12,1/1b,H_,2499.72,,DE,,"R1,R12",France,2020
,,19 12 12,1/1b,H_,159.96,,DE,,"R1,R12",France,2020
,,19 12 10,1/1b,H_,2010.36,DE,DK,,R1,France,2020
,,"03 01 05,03 01 99,15 01 03,15 01 05,17 02 01,20 01 38",1/1b,H_,2729.92,,ES,,R3,France,2020
,,"03 01 05,03 01 99,15 01 03,15 01 05,17 02 01,20 01 38",1/1b,H_,38.06,,ES,,R3,France,2020
,,"03 01 05,03 01 99,15 01 03,15 01 05,17 02 01,20 01 38",1/1b,H_,887.04,,ES,,R3,France,2020
,,"03 01 05,03 01 99,15 01 03,15 01 05,17 02 01,20 01 38",1/1b,H_,6853.22,,ES,,R3,France,2020
,,"03 01 05,03 01 99,15 01 03,15 01 05,17 02 01,20 01 38",1/1b,H_,8371.78,,ES,,R3,France,2020
,,"03 01 05,03 02 99,15 01 03,17 02 01,20 01 38",1/1b,H_,1941.7,,ES,,R3,France,2020
,,"03 01 05,15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,1441.486,,ES,,R3,France,2020
,,"03 01 05,15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,950.82,,ES,,R3,France,2020
,,"03 01 05,15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,461.26,,ES,,R3,France,2020
,,"03 01 05,15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,1613.86,,ES,,R3,France,2020
,,"03 01 05,15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,119.06,,ES,,"R3,R13",France,2020
,,"03 01 05,15 01 03,17 02 01,20 01 38",1/1b,H_,3100.5,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,442.36,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,2269.546,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,690.92,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,9798.82,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,302.94,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,138.76,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,1626.38,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,2833.17,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,2476.62,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,2503.41,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,4957.79,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,433.88,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,25.64,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,2396.42,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,793.1,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,760.78,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,104.48,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,21.48,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,1251.82,,ES,,R3,France,2020
,,"03 01 05,19 12 07",1/1b,H_,306.06,,ES,,R3,France,2020
,,03 03 07,1/1b,H_,11432.18,,ES,,R1,France,2020
,,03 03 07,1/1b,H_,464.89,,ES,,R1,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,3327.32,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,1433.96,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,1318.4,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,69.78,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,1841.18,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,988.66,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,2501.22,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,2676.68,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,1112.36,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,471.14,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,3468.54,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,1968.02,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,449.04,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,4543.0,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,273.3,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,641.9,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,2036.5,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,4694.39,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,1973.29,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,278.0,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,2537.857,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,5467.46,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,4987.55,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,1628.14,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,7099.58,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,108.14,,ES,,R3,France,2020
,,"15 01 03,17 02 01,19 12 07,20 01 38",1/1b,H_,289.94,,ES,,R3,France,2020
,,16 03 03*,1/1b,H12,77.62,,ES,D9,,France,2020
,,16 03 03*,1/1b,H12,201.0,,ES,D9,,France,2020
,,16 05 09,1/1b,H_,544.14,,ES,,R5,France,2020
,,16 11 04,1/1b,H_,1303.4,,ES,D1,,France,2020
,,17 09 04,1/1b,H_,124.38,,ES,,"R5,R12",France,2020
,,"17 09 04,19 12 12",1/1b,H_,358.14,,ES,,"R1,R3,R5",France,2020
,,"17 09 04,19 12 12",1/1b,H_,3690.05,,ES,,"R1,R3,R5",France,2020
,,19 02 05*,1/1b,H12,162.6,,ES,D9,,France,2020
,,19 02 05*,1/1b,H12,50.84,,ES,D9,,France,2020
,,19 08 13*,1/1b,H12,287.5,,ES,D9,,France,2020
,,19 08 13*,1/1b,H12,1103.96,,ES,D9,,France,2020
,,19 10 04,1/1b,H_,5526.52,,ES,,"R1,R4,R11,R12",France,2020
,,19 10 04,1/1b,H_,5218.3,,ES,,"R1,R4,R11,R12",France,2020
,,19 10 06,1/1b,H_,918.68,,ES,,"R3,R4,R11,R13",France,2020
,,19 12 07,1/1b,H_,166.14,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,109.42,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,96.32,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,855.92,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,344.14,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,19.36,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,381.98,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,287.44,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,5446.2,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,3850.14,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,3479.98,,ES,,R3,France,2020
,,19 12 07,1/1b,H_,791.94,,ES,,R3,France,2020
